2.54 2.64   13.662816    0.041667    0.783162   -1.030366    0.083333    0.395668    3.007920    0.125000    0.110998   -0.895750    0.166667    0.064591   -1.743757    0.208333    0.158129   -3.288572    0.250000    0.126172    1.188648
2.55 2.65   13.651447    0.041667    0.793967   -0.972547    0.083333    0.442381    3.054518    0.125000    0.105764   -0.846557    0.166667    0.070312   -1.341293    0.208333    0.157515   -3.354287    0.250000    0.131048    1.179714
2.56 2.66   13.639902    0.041667    0.786952   -0.971125    0.083333    0.424636    3.066820    0.125000    0.116358   -0.686083    0.166667    0.075168   -1.487142    0.208333    0.166607   -3.428185    0.250000    0.116251    1.155275
2.57 2.67   13.628181    0.041667    0.763378   -0.963200    0.083333    0.400833    3.072722    0.125000    0.103999   -0.640414    0.166667    0.082245   -1.349075    0.208333    0.176418   -3.423234    0.250000    0.126834    1.300174
2.58 2.68   13.616279    0.041667    0.732133   -0.943143    0.083333    0.393362    3.098000    0.125000    0.094069   -0.599451    0.166667    0.094192   -1.185041    0.208333    0.183859   -3.508312    0.250000    0.145922    1.334828
2.59 2.69   13.604196    0.041667    0.711693   -0.921988    0.083333    0.412874    3.087890    0.125000    0.102888   -0.547462    0.166667    0.099372   -1.236736    0.208333    0.169948   -3.486731    0.250000    0.155351    1.379065
2.60 2.70   13.591928    0.041667    0.722877   -0.887498    0.083333    0.413312    3.046892    0.125000    0.094852   -0.433176    0.166667    0.122073   -1.208553    0.208333    0.169064   -3.414678    0.250000    0.159362    1.388063
2.61 2.71   13.579474    0.041667    0.709346   -0.890303    0.083333    0.426350    3.085037    0.125000    0.100158   -0.385967    0.166667    0.126441   -1.076916    0.208333    0.178751   -3.513298    0.250000    0.152855    1.405316
2.62 2.72   13.566831    0.041667    0.739656   -0.839498    0.083333    0.453467    3.033644    0.125000    0.108440   -0.485027    0.166667    0.140141   -0.996042    0.208333    0.174942   -3.462243    0.250000    0.165961    1.404408
2.63 2.73   13.553996    0.041667    0.740230   -0.800477    0.083333    0.396200    3.093532    0.125000    0.121051   -0.502210    0.166667    0.173258   -0.901175    0.208333    0.179193   -3.523839    0.250000    0.162082    1.474450
2.64 2.74   13.540968    0.041667    0.733695   -0.805064    0.083333    0.411651    3.104869    0.125000    0.135226   -0.538574    0.166667    0.181524   -1.052108    0.208333    0.164961   -3.559927    0.250000    0.156637    1.490615
2.65 2.75   13.527744    0.041667    0.709300   -0.827842    0.083333    0.402663    3.139580    0.125000    0.123456   -0.659816    0.166667    0.200203   -1.122692    0.208333    0.168618   -3.497402    0.250000    0.175541    1.486201
2.66 2.76   13.514321    0.041667    0.695041   -0.826829    0.083333    0.415507    3.160406    0.125000    0.105552   -0.774956    0.166667    0.213439   -1.112795    0.208333    0.168736   -3.497403    0.250000    0.183531    1.529333
2.67 2.77   13.500698    0.041667    0.701838   -0.819274    0.083333    0.416179    3.163814    0.125000    0.106343   -0.785057    0.166667    0.232220   -1.118343    0.208333    0.171840   -3.540340    0.250000    0.177186    1.500487
2.68 2.78   13.486871    0.041667    0.681541   -0.839573    0.083333    0.414687    3.224921    0.125000    0.101349   -0.677531    0.166667    0.251815   -1.160537    0.208333    0.162923   -3.603570    0.250000    0.169906    1.549463
2.69 2.79   13.472838    0.041667    0.636686   -0.889006    0.083333    0.438062    3.275747    0.125000    0.066284   -0.670011    0.166667    0.253352   -1.191672    0.208333    0.158567   -3.652111    0.250000    0.175832    1.467569
2.70 2.80   13.458598    0.041667    0.623176   -0.912090    0.083333    0.428972    3.296578    0.125000    0.068826   -0.612913    0.166667    0.259244   -1.194610    0.208333    0.179541   -3.746536    0.250000    0.179481    1.423545
2.71 2.81   13.444146    0.041667    0.623220   -0.888051    0.083333    0.417057    3.268685    0.125000    0.061443   -0.638133    0.166667    0.275483   -1.239034    0.208333    0.189396   -3.787405    0.250000    0.179401    1.404869
2.72 2.82   13.429482    0.041667    0.617298   -0.899269    0.083333    0.435787    3.251392    0.125000    0.073982   -0.887823    0.166667    0.276085   -1.244251    0.208333    0.184067   -3.810325    0.250000    0.168353    1.403562
2.73 2.83   13.414602    0.041667    0.610349   -0.906875    0.083333    0.452608    3.261479    0.125000    0.068697   -1.056431    0.166667    0.268512   -1.226815    0.208333    0.170525   -3.815212    0.250000    0.167645    1.475613
2.74 2.84   13.399504    0.041667    0.586012   -0.914789    0.083333    0.445606    3.291383    0.125000    0.049386   -1.169503    0.166667    0.273407   -1.228667    0.208333    0.174083   -3.842741    0.250000    0.176305    1.512254
2.75 2.85   13.384186    0.041667    0.567144   -0.901866    0.083333    0.409044    3.291596    0.125000    0.039847   -0.841272    0.166667    0.277679   -1.249461    0.208333    0.173469   -3.865077    0.250000    0.166506    1.521537
2.76 2.86   13.368644    0.041667    0.574271   -0.871251    0.083333    0.388074    3.261777    0.125000    0.043272   -0.956680    0.166667    0.302787   -1.239431    0.208333    0.161821   -3.875915    0.250000    0.159400    1.467007
2.77 2.87   13.352878    0.041667    0.570105   -0.877058    0.083333    0.416930    3.280454    0.125000    0.052383   -0.980205    0.166667    0.309430   -1.227513    0.208333    0.154387   -3.930195    0.250000    0.156866    1.429403
2.78 2.88   13.336883    0.041667    0.595914   -0.852406    0.083333    0.445843    3.209639    0.125000    0.067758   -1.305287    0.166667    0.303365   -1.173252    0.208333    0.140740   -3.770990    0.250000    0.161599    1.388422
2.79 2.89   13.320658    0.041667    0.627662   -0.825060    0.083333    0.425662    3.216845    0.125000    0.086130   -1.227264    0.166667    0.318877   -1.114711    0.208333    0.142295   -3.865426    0.250000    0.154977    1.425184
2.80 2.90   13.304199    0.041667    0.597396   -0.823697    0.083333    0.398836    3.276990    0.125000    0.078454   -1.312680    0.166667    0.323202   -1.132765    0.208333    0.133856   -3.800039    0.250000    0.150834    1.523599
